,task_id,author_solution,student_solution,help,description,tests,id_solution,author_comment_embedding,level
1071,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 2
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))",ошибка в логике,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1072,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.itms() if v == 2]
result.sort()
print('; '.join(result))",ошибка в синтаксисе,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1073,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))",ошибка в логике,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1074,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in cout.items() if v == 2]
result.sort()
print('; '.join(result))",ошибка в логике,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1075,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; ,'.join(result))",ошибка в логике,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1076,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v = 2]
result.sort()
print('; '.join(result))",ошибка в синтаксисе,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1077,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sert()
print('; '.join(result))",ошибка в логике,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1078,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2
result.sort()
print('; '.join(result))",ошибка в синтаксисе,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1079,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sory()
print('; '.join(result))",ошибка в логике,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1080,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v = 2]
result.sort()
print('; '.join(result))",ошибка в синтаксисе,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1081,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v = 2]
result.sort()
print('; '.join(result))",ошибка в синтаксисе,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1082,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sor()
print('; '.join(result))",ошибка в логике,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1083,145,"filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort()
print('; '.join(result))","filename = 'bloggers.txt'
with open(filename, 'r', encoding='utf-8') as file:
    text = file.read()
count = {}
words = text.split()
for word in words:
    if word.startswith('@'):
        if word in count:
            count[word] += 1
        else:
            count[word] = 1
result = [k for k, v in count.items() if v == 2]
result.sort(reverse=True)
print('; '.join(result))",ошибка в логике,"Максим решает, каким блогерам стоит обратиться для рекламы его нового проекта. Помогите определить блогеров, которые были упомянуты в тексте ровно два раза. Гарантируется, что в тексте название каждого блогера всегда начинается с символа @ и пишется без пробелов.

ФОРМАТ ВВОДА
Текстовый файл bloggers.txt, в котором записан текст отчета.
Гарантируется, что в файле будет упоминание хотя бы одного блогера.
Гарантируется, что пустых строк в файле нет.
Гарантируется, что в именах блогеров не будет использоваться знак @, кроме как в самом начале.
ФОРМАТ ВЫВОДА
Названия блогеров, которые упоминаются в отчете ровно два раза.
Названия должны быть записаны в алфавитном порядке через точку с запятой и пробел.",,,,
1084,146,"book_statuses = input().split('\n')
old_books = [b.split(', ')[0] for b in book_statuses if 'обветшалое' in b]
old_books.sort()
if old_books:
    print(', '.join(old_books))
else:
    print('Книг с обветшалым состоянием нет')","book_statuses = input().split('\n')
old_books = [b.split(', ')[0] for b in book_statuses if 'обветшалое' in b]
old_books.sort()
if old_books:
    print(', '.join(old_books)
else:
    print('Книг с обветшалым состоянием нет')",ошибка в синтаксисе,"Василий организует домашнюю библиотеку и хочет узнать, какие книги из его коллекции нужно передать в переплёт. Реализуйте программу, которая поможет ему найти книги с обветшалым состоянием. 

В переменную book_statuses считывается список строк, где каждая строка содержит название книги и её состояние через запятую (например, 'Название книги, хорошее'). Этот код уже написан.
Гарантируется, что в списке не менее одной книги.
Программа выводит названия книг, которые имеют состояние 'обветшалое'. Названия должны быть выведены в алфавитном порядке через запятую с пробелом.
Если таких книг нет, программа выводит строку 'Книг с обветшалым состоянием нет'.",,,,
1085,146,"book_statuses = input().split('\n')
old_books = [b.split(', ')[0] for b in book_statuses if 'обветшалое' in b]
old_books.sort()
if old_books:
    print(', '.join(old_books))
else:
    print('Книг с обветшалым состоянием нет')","book_statuses = input().split('
')
old_books = [b.split(', ')[0] for b in book_statuses if 'обветшалое' in b]
old_books.sert()
if old_books:
    print(', '.join(old_books))
else:
    print('Книг с обветшалым состоянием нет')",ошибка в синтаксисе,"Василий организует домашнюю библиотеку и хочет узнать, какие книги из его коллекции нужно передать в переплёт. Реализуйте программу, которая поможет ему найти книги с обветшалым состоянием. 

В переменную book_statuses считывается список строк, где каждая строка содержит название книги и её состояние через запятую (например, 'Название книги, хорошее'). Этот код уже написан.
Гарантируется, что в списке не менее одной книги.
Программа выводит названия книг, которые имеют состояние 'обветшалое'. Названия должны быть выведены в алфавитном порядке через запятую с пробелом.
Если таких книг нет, программа выводит строку 'Книг с обветшалым состоянием нет'.",,,,
1086,147,"stores_discounts = input().split(', ')
max_discount = -1
best_stores = []
for store in stores_discounts:
    name, discount_str = store.split(': ')
    discount = int(discount_str.rstrip('%'))
    if discount > max_discount:
        max_discount = discount
        best_stores = [name]
    elif discount == max_discount:
        best_stores.append(name)
best_stores.sort()
print(', '.join(best_stores))","stores_discounts = input().split(', ')
max_discount = -1
best_stores = []
for store in stores_discounts:
    name, discount_str = store.split(': ')
    discount = int(discount_str.rstrip('%'))
    if discount > max_discount:
        max_discount = discount
        best_stores = [name,]
    elif discount == max_discount:
        best_stores.append(name)
best_stores.sort()
print(', '.join(best_stores))",ошибка в логике,"Николай хочет узнать, на какую сумму скидок он может рассчитывать в различных магазинах, которые предлагает ему воспользоваться своими скидочными купонами. Напишите программу, которая определяет магазин, предлагающий самую большую скидку.

ФОРМАТ ВВОДА
На первой строке через точку с запятой и пробел вводится информация о магазинах и скидках '<название магазина>: <размер скидки в процентах>' в формате 'proc.%'. Между собой информация о магазинах разделена запятой и пробелом.

ФОРМАТ ВЫВОДА
Название магазина, предлагающего самую большую скидку. Если таких магазинов несколько, вывести их через запятую и пробел в алфавитном порядке.",,,,
1087,147,"stores_discounts = input().split(', ')
max_discount = -1
best_stores = []
for store in stores_discounts:
    name, discount_str = store.split(': ')
    discount = int(discount_str.rstrip('%'))
    if discount > max_discount:
        max_discount = discount
        best_stores = [name]
    elif discount == max_discount:
        best_stores.append(name)
best_stores.sort()
print(', '.join(best_stores))","stores_discounts = input().split(', ')
max_discount = -1
best_stores = []
for store in stores_discounts:
    name, discount_str = store.split(': ')
    discount = int(discount_str.rstrip('%'))
    if discount > max_discount:
        max_discount = discount
        best_stores = [name]
    elif discount == max_discount:
        best_stores.append(name)
best_stores.srt()
print(', '.join(best_stores))",ошибка в логике,"Николай хочет узнать, на какую сумму скидок он может рассчитывать в различных магазинах, которые предлагает ему воспользоваться своими скидочными купонами. Напишите программу, которая определяет магазин, предлагающий самую большую скидку.

ФОРМАТ ВВОДА
На первой строке через точку с запятой и пробел вводится информация о магазинах и скидках '<название магазина>: <размер скидки в процентах>' в формате 'proc.%'. Между собой информация о магазинах разделена запятой и пробелом.

ФОРМАТ ВЫВОДА
Название магазина, предлагающего самую большую скидку. Если таких магазинов несколько, вывести их через запятую и пробел в алфавитном порядке.",,,,
1088,147,"stores_discounts = input().split(', ')
max_discount = -1
best_stores = []
for store in stores_discounts:
    name, discount_str = store.split(': ')
    discount = int(discount_str.rstrip('%'))
    if discount > max_discount:
        max_discount = discount
        best_stores = [name]
    elif discount == max_discount:
        best_stores.append(name)
best_stores.sort()
print(', '.join(best_stores))","stores_discounts = input().split(', ')
max_discount = -1
best_stores = []
for store in stores_discounts:
    name, discount_str = store.split(': ')
    discount = int(discount_str.rstrip('%%'))
    if discount > max_discount:
        max_discount = discount
        best_stores = [name]
    elif discount == max_discount:
        best_stores.append(name)
best_stores.sort()
print(', '.join(best_stores))",ошибка в синтаксисе,"Николай хочет узнать, на какую сумму скидок он может рассчитывать в различных магазинах, которые предлагает ему воспользоваться своими скидочными купонами. Напишите программу, которая определяет магазин, предлагающий самую большую скидку.

ФОРМАТ ВВОДА
На первой строке через точку с запятой и пробел вводится информация о магазинах и скидках '<название магазина>: <размер скидки в процентах>' в формате 'proc.%'. Между собой информация о магазинах разделена запятой и пробелом.

ФОРМАТ ВЫВОДА
Название магазина, предлагающего самую большую скидку. Если таких магазинов несколько, вывести их через запятую и пробел в алфавитном порядке.",,,,
1089,147,"stores_discounts = input().split(', ')
max_discount = -1
best_stores = []
for store in stores_discounts:
    name, discount_str = store.split(': ')
    discount = int(discount_str.rstrip('%'))
    if discount > max_discount:
        max_discount = discount
        best_stores = [name]
    elif discount == max_discount:
        best_stores.append(name)
best_stores.sort()
print(', '.join(best_stores))","stores_discounts = input().split(', ')
max_discount = -1
best_stores = []
for store in stores_discounts:
    name, discount_str = store.split(': ')
    discount = int(discount_str.rstrip('%'))
    if discount > max_discount:
        max_discount = discount
        best_stores = [name]
    elife discount == max_discount:
        best_stores.append(name)
best_stores.sort()
print(', '.join(best_stores))",ошибка в логике,"Николай хочет узнать, на какую сумму скидок он может рассчитывать в различных магазинах, которые предлагает ему воспользоваться своими скидочными купонами. Напишите программу, которая определяет магазин, предлагающий самую большую скидку.

ФОРМАТ ВВОДА
На первой строке через точку с запятой и пробел вводится информация о магазинах и скидках '<название магазина>: <размер скидки в процентах>' в формате 'proc.%'. Между собой информация о магазинах разделена запятой и пробелом.

ФОРМАТ ВЫВОДА
Название магазина, предлагающего самую большую скидку. Если таких магазинов несколько, вывести их через запятую и пробел в алфавитном порядке.",,,,
1090,148,"n = int(input())
authors = [input().strip() for _ in range(n)]
author_count = {}
for author in authors:
    if author in author_count:
        author_count[author] += 1
    else:
        author_count[author] = 1
max_count = max(author_count.values())
most_common_authors = [author for author, count in author_count.items() if count == max_count]
most_common_authors.sort()
print(', '.join(most_common_authors))","n = int(input())
authors = [input().strip() for _ in range(n)]
author_count = {}
for author in authors:
    if author in author_count:
        author_count[author] += 1
    else:
        author_count[author] = 1
max_count = max(author_count.values())
most_common_authors = [author for author, count in author_count.items() if count == max_count]
most_common_authors.sort()
print(', '.join(most_common_authors) + )",ошибка в синтаксисе,"Никита увлекается книгами и решил выяснить, сколько авторов чаще всего встречается в его книжной коллекции. Вы должны написать программу, которая из списка авторов книг в коллекции определяет, сколько раз встречается каждый автор и какой автор встречается чаще всего. Если есть несколько таких авторов, программа должна вывести их всех в алфавитном порядке.\n\nФОРМАТ ВВОДА\nПервая строка содержит одно целое число n (1 ≤ n ≤ 100), обозначающее количество книг в коллекции.\nДалее следуют n строк, каждая содержит имя автора книги.\n\nФОРМАТ ВЫВОДА\nПрограмма должна вывести имена авторов, которые встречаются чаще всего, в алфавитном порядке через запятую и пробел.",,,,
1091,148,"n = int(input())
authors = [input().strip() for _ in range(n)]
author_count = {}
for author in authors:
    if author in author_count:
        author_count[author] += 1
    else:
        author_count[author] = 1
max_count = max(author_count.values())
most_common_authors = [author for author, count in author_count.items() if count == max_count]
most_common_authors.sort()
print(', '.join(most_common_authors))","n = int(input())
authors = [input().strip() for _ in range(n)]
author_count = {}
for author in authors:
    if author in author_count:
        author_count[author] += 1
    else:
        author_count[author] = 1
max_count = max(author_count.values())
most_common_authors = [author for author, count in author_count.items() if count = max_count]
most_common_authors.sort()
print(', '.join(most_common_authors))",ошибка в синтаксисе,"Никита увлекается книгами и решил выяснить, сколько авторов чаще всего встречается в его книжной коллекции. Вы должны написать программу, которая из списка авторов книг в коллекции определяет, сколько раз встречается каждый автор и какой автор встречается чаще всего. Если есть несколько таких авторов, программа должна вывести их всех в алфавитном порядке.\n\nФОРМАТ ВВОДА\nПервая строка содержит одно целое число n (1 ≤ n ≤ 100), обозначающее количество книг в коллекции.\nДалее следуют n строк, каждая содержит имя автора книги.\n\nФОРМАТ ВЫВОДА\nПрограмма должна вывести имена авторов, которые встречаются чаще всего, в алфавитном порядке через запятую и пробел.",,,,
1092,148,"n = int(input())
authors = [input().strip() for _ in range(n)]
author_count = {}
for author in authors:
    if author in author_count:
        author_count[author] += 1
    else:
        author_count[author] = 1
max_count = max(author_count.values())
most_common_authors = [author for author, count in author_count.items() if count == max_count]
most_common_authors.sort()
print(', '.join(most_common_authors))","n = int(input())
authors = [input().strip() for _ in range(n)]
author_count = {}
for author in authors:
    if author in author_count:
        author_count[author] += 1
    else:
        author_count[author] = 1
max_count = max(author_count.values())
most_common_authors = [author for author, count in author_count.items() if count == max_count]
most_common_authors.sort()
print(', '.join(most_common_authors))",ошибка в синтаксисе,"Никита увлекается книгами и решил выяснить, сколько авторов чаще всего встречается в его книжной коллекции. Вы должны написать программу, которая из списка авторов книг в коллекции определяет, сколько раз встречается каждый автор и какой автор встречается чаще всего. Если есть несколько таких авторов, программа должна вывести их всех в алфавитном порядке.\n\nФОРМАТ ВВОДА\nПервая строка содержит одно целое число n (1 ≤ n ≤ 100), обозначающее количество книг в коллекции.\nДалее следуют n строк, каждая содержит имя автора книги.\n\nФОРМАТ ВЫВОДА\nПрограмма должна вывести имена авторов, которые встречаются чаще всего, в алфавитном порядке через запятую и пробел.",,,,
1093,149,"import re
variables = input().split()
count = 0
for var in variables:
    if re.match('^[a-z][a-zA-Z0-9]*$', var):
        count += 1
print(count)","import re
variables = input().split()
count = 0
for var in variables:
    if re.match('^[a-z][a-zA-Z0-9]*$', var):
        count += 1
print(cont)",ошибка с опечаткой,"Лолита разрабатывает новый стандарт именования переменных для улучшения читаемости кода. Помогите ей определить количество корректных имен переменных.

ФОРМАТ ВВОДА

Строка, содержащая имена переменных, разделенные пробелами. Гарантируется, что будет введена как минимум одна переменная.

ФОРМАТ ВЫВОДА

Количество переменных, начинающихся с буквы в нижнем регистре и состоящих только из букв и цифр (например: variable1, myVar2).",,,,
